student_id,gender,age,study_hours,attendance,performance_score,household_income_bracket,dependents,background,government_assistance,scholarship_eligibility
4011,Female,18,27,90,81.27868976,Mid-High,4,Urban,0,Not Eligible
4012,Female,19,27,90,81.64982533,Mid-Low,5,Rural,1,Eligible
4013,Female,23,27,90,82.31753741,Mid-High,0,Urban,1,Not Eligible
4014,Female,20,27,90,73.19835218,Mid-High,4,Rural,0,Not Eligible
4015,Female,20,27,90,72.03404011,Mid-High,2,Rural,0,Not Eligible
4016,Female,19,14,90,61.20481324,,0,Rural,0,Not Eligible
4017,Female,18,21,90,71.16329214,Mid-High,3,Rural,0,Eligible
4018,Female,22,21,90,70.19020072,Mid-High,3,Urban,0,Not Eligible
4019,Female,26,14,90,63.99158559,,2,Urban,0,Not Eligible
4020,Female,20,21,90,71.01060566,High,2,Rural,0,Not Eligible
4021,Female,31,14,90,60.70996582,,2,Urban,0,Not Eligible
4022,Female,20,21,90,65.80680749,Mid-Low,3,Rural,1,Eligible
4023,Female,20,21,90,69.53908568,Mid-High,4,Urban,1,Not Eligible
4024,Female,21,27,90,79.14086206,,0,Rural,0,Not Eligible
4025,Female,18,27,90,72.1751249,High,1,Urban,0,Not Eligible
4026,Female,19,27,90,75.4772548,Mid-Low,1,Urban,1,Eligible
4027,Female,18,27,90,82.04049435,Mid-High,4,Rural,0,Eligible
4028,Female,40,21,90,70.00788851,,1,Urban,0,Not Eligible
4029,Female,18,21,90,69.66930869,Mid-Low,2,Urban,0,Eligible
4030,Female,18,27,90,83.40783592,Mid-High,3,Urban,0,Not Eligible
4031,Female,20,21,90,68.82285915,High,0,Rural,0,Not Eligible
4032,Female,20,21,90,71.10176177,Mid-Low,2,Rural,1,Eligible
4033,Female,28,21,90,66.09136328,High,3,Rural,0,Not Eligible
4034,Female,23,27,90,80.71113448,Mid-High,0,Urban,0,Not Eligible
4035,Female,19,14,90,57.42834604,High,3,Urban,0,Not Eligible
4036,Female,20,21,90,66.45280042,Mid-Low,1,Urban,1,Eligible
4037,Female,20,21,90,65.65576884,High,3,Urban,0,Not Eligible
4038,Female,27,12,83.33333333,28.71417302,Mid-High,2,Urban,0,Not Eligible
4039,Female,37,14,90,63.67905037,Mid-Low,3,Rural,1,Eligible
4040,Female,42,27,90,73.25304584,,2,Urban,0,Not Eligible
4041,Female,20,27,90,74.41756508,Mid-High,3,Urban,0,Not Eligible
4042,Male,39,27,90,73.38066439,High,2,Urban,0,Not Eligible
4043,Male,18,27,90,73.92760102,Mid-Low,3,Urban,1,Eligible
4044,Male,21,27,90,72.33888033,Mid-Low,5,Urban,1,Eligible
4045,Male,22,21,90,71.44359716,Mid-High,3,Urban,0,Eligible
4046,Male,31,12,83.33333333,39.37943729,,1,Urban,0,Not Eligible
4047,Female,19,14,90,58.24875099,Mid-High,4,Rural,0,Not Eligible
4048,Female,20,27,90,86.5627053,Mid-Low,4,Urban,1,Eligible
4049,Female,18,27,90,81.05210172,Mid-Low,1,Rural,1,Eligible
4050,Female,31,14,90,61.07459024,,2,Urban,0,Not Eligible
4051,Female,43,12,83.33333333,0,Mid-Low,3,Urban,1,Eligible
4052,Female,19,27,90,76.28398633,Mid-Low,3,Urban,1,Eligible
4053,Female,22,12,83.33333333,30.99307564,,2,Urban,0,Not Eligible
4054,Female,26,21,90,68.46474588,High,3,Urban,0,Not Eligible
4055,Female,19,21,90,65.22219301,Mid-Low,5,Urban,1,Eligible
4056,Female,29,21,90,66.99973705,Mid-High,0,Rural,0,Not Eligible
4057,Female,20,12,83.33333333,31.90463669,High,2,Urban,0,Not Eligible
4058,Female,38,14,90,61.25690245,Mid-Low,5,Urban,1,Eligible
4059,Female,41,21,90,67.09089315,,2,Urban,0,Not Eligible
4060,Female,19,27,90,75.77351214,High,1,Urban,0,Not Eligible
4061,Female,43,12,83.33333333,37.8297835,,1,Rural,0,Not Eligible
4062,Male,19,21,90,71.5161077,Mid-Low,2,Urban,1,Eligible
4063,Male,18,27,90,75.18327636,,0,Urban,0,Not Eligible
4064,Female,26,27,90,76.11534753,Mid-Low,3,Urban,1,Eligible
4065,Female,21,14,90,58.5222193,Mid-Low,2,Urban,1,Eligible
4066,Female,18,27,90,84.64495448,Mid-Low,5,Urban,1,Eligible
4067,Female,18,27,90,76.84459637,Mid-High,4,Urban,0,Not Eligible
4068,Female,19,21,90,70.77620425,,1,Rural,0,Not Eligible
4069,Female,18,21,90,67.19507156,High,2,Rural,0,Not Eligible
4070,Female,18,21,90,70.71109275,Mid-Low,3,Urban,1,Eligible
4071,Female,20,27,90,75.57101536,Mid-High,0,Rural,0,Eligible
4072,Female,22,21,90,71.61939822,Mid-Low,3,Urban,1,Eligible
4073,Female,20,14,90,61.75826102,Mid-Low,4,Urban,0,Eligible
4074,Female,19,21,90,68.77728109,,1,Rural,0,Not Eligible
4075,Female,20,27,90,79.95692624,Mid-Low,4,Urban,1,Eligible
4076,Female,28,21,90,65.63239548,Mid-High,1,Urban,0,Not Eligible
4077,Female,22,21,90,71.7528768,High,0,Urban,0,Not Eligible
4078,Female,19,27,90,77.01814357,High,2,Rural,0,Not Eligible
4079,Female,18,27,90,81.58471382,High,1,Urban,0,Not Eligible
4080,Female,22,21,90,69.83208745,,3,Rural,0,Not Eligible
4081,Female,20,27,90,85.45300494,High,2,Urban,0,Not Eligible
4082,Female,24,21,90,68.46474588,Mid-High,2,Urban,0,Eligible
4083,Female,22,14,90,63.12560259,Mid-High,1,Urban,0,Not Eligible
4084,Female,20,21,90,71.55754229,High,2,Urban,0,Not Eligible
4085,Female,20,21,90,65.20889941,Mid-High,4,Rural,1,Eligible
4086,Female,18,21,90,66.72626874,Mid-Low,4,Rural,1,Eligible
4087,Female,19,14,90,62.44193181,High,1,Urban,0,Not Eligible
4088,Female,18,27,90,78.36820555,Mid-High,2,Urban,0,Not Eligible
4089,Female,31,21,90,71.55754229,Mid-High,2,Urban,1,Not Eligible
4090,Female,20,21,90,70.24717328,Mid-Low,2,Urban,0,Eligible
4091,Female,18,27,90,76.41486045,Mid-Low,5,Urban,1,Eligible
4092,Female,33,27,90,76.93575248,Mid-High,3,Rural,0,Not Eligible
4093,Female,18,27,90,72.11750122,Mid-Low,5,Urban,1,Eligible
4094,Female,28,27,90,73.44577589,High,1,Rural,0,Not Eligible
4095,Female,36,27,90,72.92488386,High,0,Rural,0,Not Eligible
4096,Female,32,21,90,71.10176177,Mid-Low,2,Urban,1,Eligible
4097,Female,25,27,90,72.68787799,Mid-High,4,Rural,0,Eligible
4098,Female,33,14,90,56.93458381,High,3,Rural,0,Not Eligible
4099,Female,33,14,90,61.71268297,Mid-High,3,Rural,0,Not Eligible
4100,Female,29,21,90,70.6915593,Mid-High,0,Urban,1,Not Eligible
4101,Female,18,12,83.33333333,37.90726619,Mid-High,0,Urban,0,Not Eligible
4102,Female,18,21,90,66.47884502,Mid-High,3,Rural,1,Eligible
4103,Female,38,27,90,77.25479884,Mid-High,1,Urban,0,Not Eligible
4104,Female,19,27,90,84.41055307,Mid-Low,3,Rural,0,Eligible
4105,Female,39,27,90,80.21737225,Mid-Low,2,Urban,1,Eligible
4106,Female,37,14,90,63.43636204,High,3,Urban,0,Not Eligible
4107,Female,20,21,90,68.25313349,High,1,Rural,0,Not Eligible
4108,Female,20,14,90,63.80927338,,0,Urban,0,Not Eligible
4109,Female,23,27,90,74.09689093,Mid-Low,1,Rural,1,Eligible
4110,Female,19,14,90,62.76097818,High,0,Urban,0,Not Eligible
4111,Female,18,27,90,76.24557054,High,1,Urban,0,Not Eligible
4112,Male,19,21,90,66.30087358,High,1,Urban,0,Not Eligible
4113,Female,20,21,90,68.50381278,High,1,Rural,0,Not Eligible
4114,Female,19,27,90,75.36786747,High,1,Rural,0,Not Eligible
4115,Female,19,27,90,82.64212464,High,3,Rural,0,Not Eligible
4116,Female,18,14,90,60.70996582,High,3,Urban,0,Not Eligible
4117,Female,20,27,90,86.408174,Mid-High,0,Urban,1,Eligible
4118,Female,20,27,90,80.33327073,High,1,Rural,0,Not Eligible
4119,Female,24,21,90,66.50749408,Mid-High,3,Urban,0,Not Eligible
4120,Female,20,27,90,81.58471382,,3,Rural,0,Not Eligible
4121,Female,20,21,90,68.82285915,Mid-High,0,Rural,0,Not Eligible
4122,Female,21,21,90,69.46095188,High,0,Urban,0,Not Eligible
4123,Female,19,21,90,68.28894482,Mid-Low,1,Rural,1,Eligible
4124,Female,22,27,90,91.02588182,Mid-High,1,Rural,0,Not Eligible
4125,Female,19,14,90,57.33718994,Mid-High,3,Rural,0,Not Eligible
4126,Female,18,27,90,80.49084056,High,2,Urban,0,Not Eligible
4127,Female,19,21,90,68.09361031,Mid-Low,3,Rural,1,Eligible
4128,Female,24,21,90,65.47612787,Mid-Low,3,Urban,1,Eligible
4129,Female,34,21,90,65.63239548,,3,Urban,0,Not Eligible
4130,Female,19,27,90,79.80541678,Mid-High,4,Urban,0,Not Eligible
4131,Female,19,27,90,78.80468052,Mid-High,3,Urban,0,Eligible
4132,Female,25,21,90,66.09338492,Mid-High,0,Urban,0,Not Eligible
4133,Female,21,21,90,66.86300289,High,1,Urban,0,Not Eligible
4134,Female,18,21,90,65.08545885,,0,Rural,0,Not Eligible
4135,Female,18,14,90,61.53037076,Mid-Low,1,Urban,1,Eligible
4136,Female,28,21,90,65.08545885,High,2,Urban,0,Not Eligible
4137,Female,41,21,90,69.14841666,High,1,Urban,0,Not Eligible
4138,Female,21,14,90,61.94057323,Mid-High,0,Urban,0,Eligible
4139,Female,32,27,90,87.50986064,,3,Urban,0,Not Eligible
4140,Female,29,14,90,61.98615128,High,2,Urban,0,Not Eligible
4141,Female,24,21,90,67.13647121,Mid-High,4,Rural,0,Not Eligible
4142,Female,22,14,90,61.75446285,High,3,Rural,0,Not Eligible
4143,Female,39,21,90,67.17065475,High,2,Urban,0,Not Eligible
4144,Female,44,14,90,62.21404155,Mid-Low,2,Urban,1,Eligible
4145,Female,21,27,90,73.3846277,High,1,Urban,0,Not Eligible
4146,Female,18,27,90,82.10560585,High,3,Urban,0,Not Eligible
4147,Female,34,27,90,72.01332282,Mid-High,2,Urban,0,Not Eligible
4148,Female,18,27,90,76.93575248,High,1,Rural,0,Not Eligible
4149,Female,18,14,90,61.07459024,Mid-High,1,Urban,0,Not Eligible
4150,Female,19,27,90,77.74313512,Mid-High,3,Rural,0,Not Eligible
4151,Female,18,27,90,72.43003644,Mid-Low,5,Urban,1,Eligible
4152,Female,19,21,90,68.70891402,Mid-Low,4,Urban,1,Eligible
4153,Female,18,27,90,74.29222544,Mid-High,1,Urban,0,Eligible
4154,Female,23,21,90,65.9970199,Mid-Low,1,Urban,0,Eligible
4155,Female,33,14,90,63.35349286,Mid-High,3,Urban,0,Not Eligible
4156,Female,18,27,90,73.17230758,,1,Urban,0,Not Eligible
4157,Female,20,21,90,65.86028574,High,3,Urban,0,Not Eligible
4158,Female,20,27,90,79.5610483,Mid-Low,5,Urban,1,Eligible
4159,Female,21,27,90,72.46910334,Mid-High,3,Urban,1,Eligible
4160,Female,19,21,90,66.0230645,Mid-High,2,Urban,1,Not Eligible
4161,Female,27,21,90,65.97423087,High,3,Urban,0,Not Eligible
4162,Female,21,27,90,72.35287931,Mid-Low,2,Urban,0,Eligible
4163,Female,18,27,90,78.37943729,Mid-Low,4,Urban,0,Eligible
4164,Female,36,14,90,64.53852222,,2,Urban,0,Not Eligible
4165,Female,20,27,90,78.75887457,High,0,Rural,0,Not Eligible
4166,Female,19,14,90,61.25690245,Mid-High,3,Rural,1,Not Eligible
4167,Female,19,21,90,70.41809098,,3,Rural,0,Not Eligible
4168,Female,28,21,90,67.9112981,,0,Urban,0,Not Eligible
4169,Female,20,14,90,64.40178806,High,3,Urban,0,Not Eligible
4170,Female,28,21,90,66.54395653,High,2,Rural,0,Not Eligible
4171,Female,24,14,90,64.2650539,Mid-High,4,Urban,0,Not Eligible
4172,Female,18,21,90,67.78107509,Mid-Low,2,Urban,1,Eligible
4173,Female,22,12,83.33333333,31.44885617,Mid-High,4,Urban,0,Not Eligible
4174,Female,18,21,90,65.40450522,Mid-Low,2,Urban,1,Eligible
4175,Female,21,27,90,73.91457872,Mid-Low,2,Rural,1,Eligible
4176,Female,19,27,90,73.05510687,Mid-High,4,Urban,1,Not Eligible
4177,Female,22,21,90,69.05074941,Mid-High,3,Urban,0,Not Eligible
4178,Female,20,21,90,69.70316667,Mid-High,2,Rural,0,Eligible
4179,Female,20,21,90,70.48645806,Mid-High,4,Urban,0,Eligible
4180,Female,19,27,90,74.01875712,Mid-High,3,Urban,0,Not Eligible
4181,Female,18,27,90,80.42269052,Mid-Low,2,Rural,1,Eligible
4182,Male,20,27,90,72.74257165,Mid-High,0,Urban,1,Not Eligible
4183,Female,22,21,90,71.32965203,Mid-Low,3,Rural,1,Eligible
4184,Female,18,27,90,81.58471382,Mid-Low,4,Urban,0,Eligible
4185,Female,20,21,90,67.82014199,Mid-Low,3,Rural,1,Eligible
4186,Female,19,27,90,79.16907704,Mid-Low,1,Rural,1,Eligible
4187,Female,19,21,90,70.64598124,Mid-Low,1,Urban,1,Eligible
4188,Female,18,27,90,73.38066439,Mid-High,0,Urban,0,Not Eligible
4189,Female,22,12,83.33333333,34.18353931,Mid-High,4,Urban,0,Not Eligible
4190,Female,18,27,90,90.24454378,,3,Urban,0,Not Eligible
4191,Female,19,21,90,67.12996006,High,2,Rural,0,Not Eligible
4192,Female,19,27,90,73.63755887,Mid-High,4,Urban,1,Eligible
4193,Female,21,21,90,71.29709628,Mid-High,0,Urban,0,Not Eligible
4194,Female,19,27,90,73.25044138,Mid-Low,4,Rural,1,Eligible
4195,Female,45,27,90,72.74257165,High,0,Urban,0,Not Eligible
4196,Female,28,12,83.33333333,32.81619774,Mid-Low,5,Rural,1,Eligible
4197,Female,28,27,90,81.18590586,Mid-High,0,Urban,1,Not Eligible
4198,Female,25,14,90,63.58138312,High,2,Urban,0,Not Eligible
4199,Female,19,14,90,62.66982207,High,0,Urban,0,Not Eligible
4200,Female,19,27,90,82.00142744,,0,Rural,0,Not Eligible
4201,Male,20,14,90,59.4793584,,0,Urban,0,Not Eligible
4202,Male,22,14,90,60.84669997,High,2,Urban,0,Not Eligible
4203,Male,20,27,90,72.01332282,Mid-Low,4,Urban,1,Eligible
4204,Male,20,21,90,71.19291787,Mid-High,4,Rural,0,Not Eligible
4205,Male,20,14,90,62.44193181,,2,Urban,0,Not Eligible
4206,Female,27,27,90,84.25428546,Mid-High,3,Rural,0,Not Eligible
4207,Female,22,27,90,78.39425015,High,1,Urban,0,Not Eligible
4208,Female,19,27,90,72.89102588,High,2,Urban,0,Not Eligible
4209,Female,18,14,90,60.40719733,Mid-High,1,Urban,0,Not Eligible
4210,Female,19,21,90,68.53281699,High,0,Urban,0,Not Eligible
4211,Female,39,14,90,63.35349286,High,3,Rural,0,Not Eligible
4212,Female,37,14,90,62.44193181,Mid-High,0,Urban,0,Not Eligible
4213,Female,30,21,90,65.63239548,Mid-High,2,Rural,1,Not Eligible
4214,Female,41,27,90,77.93846963,High,0,Urban,0,Not Eligible
4215,Female,40,14,90,64.71354194,High,0,Rural,0,Not Eligible
4216,Female,28,14,90,64.53852222,,3,Urban,0,Not Eligible
4217,Female,19,12,83.33333333,33.36313437,Mid-High,0,Rural,0,Not Eligible
4218,Female,23,14,90,61.75826102,High,1,Urban,0,Not Eligible
4219,Female,18,27,90,72.2003097,High,3,Rural,0,Not Eligible
4220,Female,24,21,90,67.89046242,Mid-High,4,Urban,0,Not Eligible
4221,Female,19,21,90,68.6171068,Mid-High,0,Urban,0,Not Eligible
4222,Female,48,12,83.33333333,0,Mid-High,0,Urban,0,Not Eligible
4223,Female,38,21,90,68.97478599,Mid-High,3,Rural,0,Not Eligible
4224,Female,19,27,90,71.88309981,,3,Urban,0,Not Eligible
4225,Male,30,14,90,61.98615128,Mid-High,3,Rural,0,Not Eligible
4226,Male,24,21,90,71.70946913,Mid-High,2,Urban,1,Eligible
4227,Male,19,21,90,69.99486621,High,1,Rural,0,Not Eligible
4228,Male,21,21,90,65.26777106,Mid-Low,5,Urban,0,Eligible
4229,Male,18,21,90,70.19020072,Mid-Low,5,Urban,1,Eligible
4230,Male,19,27,90,81.49355772,High,1,Urban,0,Not Eligible
4231,Male,19,21,90,68.44521243,Mid-Low,2,Urban,1,Eligible
4232,Male,18,27,90,72.92488386,Mid-High,4,Urban,0,Not Eligible
4233,Male,25,21,90,70.46366903,High,0,Urban,0,Not Eligible
4234,Male,18,21,90,69.27863967,High,0,Rural,0,Not Eligible
4235,Male,29,12,83.33333333,35.55088088,,2,Rural,0,Not Eligible
4236,Male,21,14,90,64.72083443,,2,Urban,0,Not Eligible
4237,Male,18,27,90,81.1289333,Mid-Low,2,Urban,1,Eligible
4238,Male,27,12,83.33333333,30.08151459,Mid-High,1,Urban,0,Not Eligible
4239,Male,21,12,83.33333333,30.76518538,High,2,Urban,0,Not Eligible
4240,Male,20,14,90,58.30735134,High,3,Urban,0,Not Eligible
4241,Male,28,12,83.33333333,30.08151459,,2,Rural,0,Not Eligible
4242,Male,24,14,90,62.11637429,Mid-Low,2,Rural,1,Eligible
4243,Male,22,14,90,62.21404155,Mid-High,4,Urban,0,Not Eligible
4244,Male,20,27,90,72.37794723,High,1,Urban,0,Not Eligible
4245,Male,21,21,90,64.90314664,High,2,Urban,0,Not Eligible
4246,Male,23,21,90,66.54395653,Mid-High,1,Rural,0,Not Eligible
4247,Male,18,14,90,62.2596196,High,2,Urban,0,Not Eligible
4248,Male,20,14,90,63.18456721,Mid-Low,5,Urban,1,Eligible
4249,Male,32,27,90,75.31610383,,0,Rural,0,Not Eligible
4250,Male,20,14,90,58.33990709,High,3,Urban,0,Not Eligible
4251,Male,32,27,90,75.16780381,High,2,Urban,0,Not Eligible
4252,Male,28,14,90,61.87220615,Mid-High,1,Urban,0,Not Eligible
4253,Male,21,14,90,64.65572293,Mid-Low,2,Rural,1,Eligible
4254,Male,24,12,83.33333333,30.99307564,High,2,Urban,0,Not Eligible
4255,Male,18,14,90,54.6936629,High,1,Rural,0,Not Eligible
4256,Male,20,14,90,64.85105744,Mid-High,2,Rural,0,Not Eligible
4257,Male,25,14,90,61.81085108,High,0,Rural,0,Not Eligible
4258,Male,18,14,90,64.53852222,High,2,Urban,0,Not Eligible
4259,Male,19,12,83.33333333,37.60189324,Mid-High,1,Rural,0,Not Eligible
4260,Male,18,14,90,58.79568762,Mid-High,2,Urban,0,Not Eligible
4261,Male,19,21,90,69.8255763,,0,Urban,0,Not Eligible
4262,Male,22,27,90,73.98294579,Mid-Low,1,Urban,0,Eligible
4263,Male,32,27,90,81.35682356,,3,Urban,0,Not Eligible
4264,Male,37,21,90,67.51034831,High,1,Rural,0,Not Eligible
4265,Male,19,21,90,69.9297547,High,2,Rural,0,Not Eligible
4266,Male,19,21,90,71.10176177,Mid-Low,3,Rural,1,Eligible
4267,Female,19,27,90,82.72416513,High,0,Rural,0,Not Eligible
4268,Male,19,21,90,69.9167324,Mid-Low,4,Rural,1,Eligible
4269,Female,28,14,90,64.2650539,,1,Rural,0,Not Eligible
4270,Female,19,21,90,65.49566132,High,0,Urban,0,Not Eligible
4271,Female,28,12,83.33333333,28.71417302,Mid-High,3,Urban,0,Not Eligible
4272,Female,19,27,90,78.75887457,Mid-Low,3,Urban,1,Eligible
4273,Female,32,21,90,70.13410465,High,2,Urban,0,Not Eligible
4274,Female,26,21,90,68.91401525,High,2,Urban,0,Not Eligible
4275,Female,31,27,90,74.29222544,Mid-High,3,Rural,0,Not Eligible
4276,Female,20,14,90,64.33016541,Mid-High,0,Rural,0,Eligible
4277,Female,18,21,90,67.09089315,High,1,Urban,0,Not Eligible
4278,Female,19,14,90,64.85105744,Mid-Low,4,Urban,0,Eligible
4279,Female,21,14,90,63.35349286,High,0,Urban,0,Not Eligible
4280,Female,20,27,90,92.97922693,High,1,Urban,0,Not Eligible
4281,Female,24,21,90,71.78543255,High,3,Urban,0,Not Eligible
4282,Female,25,27,90,72.6969936,Mid-High,1,Rural,0,Not Eligible
4283,Female,18,27,90,77.88377597,High,2,Urban,0,Not Eligible
4284,Female,24,21,90,66.54395653,Mid-High,2,Urban,0,Not Eligible
4285,Female,18,27,90,72.82851884,Mid-High,4,Urban,0,Not Eligible
4286,Female,21,21,90,68.45823473,High,2,Urban,0,Not Eligible
4287,Female,18,21,90,71.55754229,High,0,Rural,0,Not Eligible
4288,Female,20,27,90,75.93726757,High,2,Rural,0,Not Eligible
4289,Female,20,21,90,68.21081101,Mid-High,2,Urban,0,Not Eligible
4290,Female,20,14,90,64.78594593,Mid-Low,3,Rural,1,Eligible
4291,Female,30,14,90,63.26233675,,0,Urban,0,Not Eligible
4292,Female,18,27,90,83.27761291,Mid-High,4,Rural,0,Not Eligible
4293,Female,35,12,83.33333333,34.63931984,,3,Urban,0,Not Eligible
4294,Female,31,14,90,62.44193181,,3,Rural,0,Not Eligible
4295,Female,19,21,90,65.45008327,High,0,Urban,0,Not Eligible
4296,Female,19,27,90,73.00236655,High,0,Urban,0,Not Eligible
4297,Female,18,12,83.33333333,28.71417302,Mid-High,0,Urban,0,Not Eligible
4298,Male,18,27,90,75.39912099,High,2,Urban,0,Not Eligible
4299,Male,18,14,90,64.72083443,Mid-High,0,Rural,1,Not Eligible
4300,Male,18,27,90,76.84654972,,0,Urban,0,Not Eligible
4301,Female,29,27,90,75.16471958,High,3,Rural,0,Not Eligible
4302,Female,18,21,90,66.55095601,High,1,Urban,0,Not Eligible
4303,Female,28,14,90,61.26992475,Mid-High,3,Rural,0,Not Eligible
4304,Female,32,27,90,72.95743962,Mid-Low,1,Rural,1,Eligible
4305,Female,30,21,90,68.54939083,Mid-High,0,Urban,0,Not Eligible
4306,Female,29,14,90,61.94057323,High,0,Urban,0,Not Eligible
4307,Female,29,27,90,78.73608555,Mid-High,3,Urban,0,Not Eligible
4308,Female,27,14,90,58.79568762,Mid-High,4,Rural,1,Not Eligible
4309,Female,21,21,90,67.9112981,Mid-Low,5,Rural,1,Eligible
4310,Female,29,14,90,61.3024805,,1,Urban,0,Not Eligible
4311,Female,42,21,90,66.78937681,Mid-High,4,Urban,1,Not Eligible
4312,Female,18,27,90,77.87335813,Mid-Low,5,Rural,1,Eligible
4313,Female,32,21,90,70.6228124,High,1,Urban,0,Not Eligible
4314,Female,27,14,90,62.89771233,,3,Rural,0,Not Eligible
4315,Female,18,27,90,81.43202735,Mid-High,2,Urban,0,Not Eligible
4316,Female,21,21,90,66.36164432,High,2,Urban,0,Not Eligible
4317,Female,26,21,90,69.05074941,Mid-Low,3,Rural,1,Eligible
4318,Female,22,27,90,77.14085371,Mid-Low,2,Urban,1,Eligible
4319,Male,37,21,90,65.86028574,High,1,Rural,0,Not Eligible
4320,Male,24,12,83.33333333,40.10868612,Mid-High,4,Urban,0,Not Eligible
4321,Male,19,14,90,64.74362346,Mid-Low,1,Urban,1,Eligible
4322,Male,18,27,90,78.29007175,Mid-Low,4,Rural,1,Eligible
4323,Male,20,14,90,63.80927338,High,0,Urban,0,Not Eligible
4324,Male,18,21,90,71.42731928,High,0,Urban,0,Not Eligible
4325,Male,47,14,90,63.08002454,Mid-High,4,Rural,0,Not Eligible
4326,Male,38,27,90,79.12349899,,3,Rural,0,Not Eligible
4327,Male,20,21,90,71.10176177,Mid-High,3,Rural,0,Eligible
4328,Male,19,21,90,68.91401525,Mid-Low,3,Rural,1,Eligible
4329,Male,25,21,90,67.27320536,,1,Urban,0,Not Eligible
4330,Female,18,14,90,63.99158559,High,0,Urban,0,Not Eligible
4331,Female,46,14,90,64.03716364,Mid-High,3,Urban,0,Not Eligible
4332,Female,23,21,90,69.05074941,,0,Rural,0,Not Eligible
4333,Male,19,21,90,71.83101061,High,2,Rural,0,Not Eligible
4334,Female,30,27,90,77.69918485,Mid-Low,3,Urban,1,Eligible
4335,Female,20,21,90,70.55482514,Mid-High,0,Rural,0,Eligible
4336,Male,24,37,90.75,73.86934673,Mid-High,3,Urban,0,Not Eligible
4337,Female,22,37,74.9,16.08040201,Mid-High,2,Urban,0,Not Eligible
4338,Male,22,10,53.36,19.09547739,Mid-High,4,Urban,0,Not Eligible
4339,Male,24,10,70.26,73.36683417,Mid-High,2,Urban,0,Not Eligible
4340,Male,18,19,74.87,15.57788945,Mid-High,2,Urban,0,Not Eligible
4341,Female,20,17,86.01,23.61809045,Mid-High,2,Urban,0,Not Eligible
4342,Male,19,21,55.33,96.98492462,Mid-High,2,Rural,0,Not Eligible
4343,Male,18,14,57,25.6281407,Mid-High,2,Urban,0,Not Eligible
4344,Male,19,9,63.18,66.33165829,Mid-High,2,Rural,0,Not Eligible
4345,Female,24,1,63.32,98.49246231,Mid-High,1,Urban,0,Not Eligible
4346,Male,23,13,86.61,37.68844221,Mid-High,4,Rural,0,Not Eligible
4347,Male,19,4,62.54,2.010050251,Mid-High,0,Rural,1,Not Eligible
4348,Male,20,1,81.65,24.62311558,Mid-High,4,Rural,0,Not Eligible
4349,Male,23,32,74.71,83.41708543,Mid-High,3,Urban,0,Not Eligible
4350,Female,19,34,78.66,86.93467337,Mid-High,3,Urban,0,Not Eligible
4351,Male,24,28,91.91,77.38693467,Mid-High,4,Urban,0,Not Eligible
4352,Female,23,31,70.22,11.55778894,Mid-High,2,Urban,0,Not Eligible
4353,Female,24,8,88.55,79.89949749,Mid-High,1,Urban,0,Not Eligible
4354,Female,19,39,71.1,92.46231156,Mid-High,0,Urban,0,Not Eligible
4355,Male,24,26,67.69,60.30150754,Mid-High,2,Urban,0,Not Eligible
4356,Female,20,34,97.93,94.47236181,Mid-High,4,Rural,1,Not Eligible
4357,Male,19,3,59.22,82.91457286,Mid-High,4,Urban,0,Not Eligible
4358,Female,19,12,54.52,66.83417085,Mid-High,1,Rural,1,Not Eligible
